id,name,name_en,name_kana,lat,lon,place_type,is_in,old_name,all_tags
775626812,"花小金井六丁目","Hanakoganei 6-chome","はなこがねい6ちょうめ",35.7287922,139.5084616,neighbourhood,"","","{""name"":""花小金井六丁目"",""name:en"":""Hanakoganei 6-chome"",""name:ja"":""花小金井六丁目"",""name:ja-Hira"":""はなこがねい6ちょうめ"",""place"":""neighbourhood"",""place_name:ja"":""花小金井6丁目""}"
790678956,"大山町","Oyamacho","おおやまちょう",35.6691581,139.6756865,neighbourhood,"渋谷区 (Shibuya)","","{""is_in"":""渋谷区 (Shibuya)"",""name"":""大山町"",""name:en"":""Oyamacho"",""name:ja"":""大山町"",""name:ja-Hira"":""おおやまちょう"",""name:ja_rm"":""Ōyama chō"",""name:ko"":""오야마초"",""place"":""neighbourhood"",""wikidata"":""Q11434660"",""wikimedia_commons"":""Category:Oyamacho, Shibuya"",""wikipedia"":""en:Ōyamachō""}"
1345508941,"船橋三丁目","Funabashi 3-chome","ふなばし3ちょうめ",35.6523144,139.6234956,neighbourhood,"船橋 (Funabashi)","","{""admin_level"":""10"",""is_in"":""船橋 (Funabashi)"",""name"":""船橋三丁目"",""name:en"":""Funabashi 3-chome"",""name:ja"":""船橋三丁目"",""name:ja-Hira"":""ふなばし3ちょうめ"",""name:ja_rm"":""funabashi san-chome"",""place"":""neighbourhood""}"
1347567707,"船橋一丁目","Funabashi 1-chome","ふなばし1ちょうめ",35.6499984,139.6219057,neighbourhood,"船橋 (Funabashi)","","{""admin_level"":""10"",""is_in"":""船橋 (Funabashi)"",""name"":""船橋一丁目"",""name:en"":""Funabashi 1-chome"",""name:ja"":""船橋一丁目"",""name:ja-Hira"":""ふなばし1ちょうめ"",""name:ja_rm"":""funabashi 1-chome"",""place"":""neighbourhood""}"
1347841768,"船橋二丁目","Funabashi 2-chome","ふなばし2ちょうめ",35.6511957,139.6183221,neighbourhood,"船橋 (Funabashi)","","{""admin_level"":""10"",""is_in"":""船橋 (Funabashi)"",""name"":""船橋二丁目"",""name:en"":""Funabashi 2-chome"",""name:ja"":""船橋二丁目"",""name:ja-Hira"":""ふなばし2ちょうめ"",""name:ja_rm"":""2choume"",""place"":""neighbourhood""}"
1351085994,"経堂四丁目","Kyodo 4-chome","きょうどう4ちょうめ",35.648657,139.6268946,neighbourhood,"経堂 (Kyodo)","","{""admin_level"":""10"",""is_in"":""経堂 (Kyodo)"",""name"":""経堂四丁目"",""name:en"":""Kyodo 4-chome"",""name:ja"":""経堂四丁目"",""name:ja-Hira"":""きょうどう4ちょうめ"",""name:ja_rm"":""kyodo yon-chome"",""name:ko"":""교도4초메"",""place"":""neighbourhood""}"
1650196490,"新町四丁目","Shinmachi 4-chome","しんまち4ちょうめ",35.7125742,139.5381538,neighbourhood,"新町","","{""is_in"":""新町"",""name"":""新町四丁目"",""name:en"":""Shinmachi 4-chome"",""name:ja"":""新町四丁目"",""name:ja-Hira"":""しんまち4ちょうめ"",""name:ja_kana"":""4ちょうめ"",""name:ja_rm"":""4-chōme"",""place"":""neighbourhood""}"
1650196491,"新町五丁目","Shinmachi 5-chome","しんまち5ちょうめ",35.713923,139.5345618,neighbourhood,"新町","","{""is_in"":""新町"",""name"":""新町五丁目"",""name:en"":""Shinmachi 5-chome"",""name:ja"":""新町五丁目"",""name:ja-Hira"":""しんまち5ちょうめ"",""name:ja_kana"":""5ちょうめ"",""name:ja_rm"":""5-chōme"",""place"":""neighbourhood""}"
1650293395,"新町一丁目","Shinmachi 1-chome","しんまち1ちょうめ",35.7168228,139.5461883,neighbourhood,"新町","","{""is_in"":""新町"",""name"":""新町一丁目"",""name:en"":""Shinmachi 1-chome"",""name:ja"":""新町一丁目"",""name:ja-Hira"":""しんまち1ちょうめ"",""name:ja_kana"":""しんまち1ちょうめ"",""name:ja_rm"":""1-chōme"",""place"":""neighbourhood""}"
1650295947,"新町六丁目","Shinmachi 6-chome","しんまち6ちょうめ",35.7141394,139.5309816,neighbourhood,"新町","","{""is_in"":""新町"",""name"":""新町六丁目"",""name:en"":""Shinmachi 6-chome"",""name:ja"":""新町六丁目"",""name:ja-Hira"":""しんまち6ちょうめ"",""name:ja_kana"":""6ちょうめ"",""name:ja_rm"":""6-chōme"",""place"":""neighbourhood""}"
1650295948,"新町三丁目","Shinmachi 3-chome","しんまち3ちょうめ",35.7150716,139.539334,neighbourhood,"新町","","{""is_in"":""新町"",""name"":""新町三丁目"",""name:en"":""Shinmachi 3-chome"",""name:ja"":""新町三丁目"",""name:ja-Hira"":""しんまち3ちょうめ"",""name:ja_kana"":""しんまち3ちょうめ"",""name:ja_rm"":""3-chōme"",""place"":""neighbourhood""}"
1650295949,"新町二丁目","Shinmachi 2-chome","しんまち2ちょうめ",35.7156871,139.5428467,neighbourhood,"新町","","{""is_in"":""新町"",""name"":""新町二丁目"",""name:en"":""Shinmachi 2-chome"",""name:ja"":""新町二丁目"",""name:ja-Hira"":""しんまち2ちょうめ"",""name:ja_kana"":""しんまち2ちょうめ"",""name:ja_rm"":""2-chōme"",""place"":""neighbourhood""}"
1736155484,"西久保一丁目","Nishikubo 1-chome","にしくぼ1ちょうめ",35.7060983,139.5563643,neighbourhood,"西久保 (Nishikubo)","","{""is_in"":""西久保 (Nishikubo)"",""name"":""西久保一丁目"",""name:en"":""Nishikubo 1-chome"",""name:ja"":""西久保一丁目"",""name:ja-Hira"":""にしくぼ1ちょうめ"",""name:ja_kana"":""にしくぼ1ちょうめ"",""place"":""neighbourhood""}"
1825343653,"八幡町一丁目","Yahatacho 1-chome","やはたちょう1ちょうめ",35.7158425,139.5565028,neighbourhood,"八幡町","","{""is_in"":""八幡町"",""name"":""八幡町一丁目"",""name:en"":""Yahatacho 1-chome"",""name:ja"":""八幡町一丁目"",""name:ja-Hira"":""やはたちょう1ちょうめ"",""place"":""neighbourhood""}"
1825343654,"八幡町三丁目","Yahatacho 3-chome","やはたちょう3ちょうめ",35.7171671,139.552251,neighbourhood,"八幡町","","{""is_in"":""八幡町"",""name"":""八幡町三丁目"",""name:en"":""Yahatacho 3-chome"",""name:ja"":""八幡町三丁目"",""name:ja-Hira"":""やはたちょう3ちょうめ"",""place"":""neighbourhood""}"
1825345709,"緑町一丁目","Midoricho 1-chome","みどりちょう1ちょうめ",35.7145849,139.5610121,neighbourhood,"緑町","","{""is_in"":""緑町"",""name"":""緑町一丁目"",""name:en"":""Midoricho 1-chome"",""name:ja"":""緑町一丁目"",""name:ja-Hira"":""みどりちょう1ちょうめ"",""place"":""neighbourhood""}"
1825358268,"中町一丁目","Nakacho 1-chome","なかちょう1ちょうめ",35.7042255,139.5621875,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""name"":""中町一丁目"",""name:en"":""Nakacho 1-chome"",""name:ja"":""中町一丁目"",""name:ja-Hira"":""なかちょう1ちょうめ"",""place"":""neighbourhood""}"
1825358275,"吉祥寺本町四丁目","Kichijoji-honcho 4-chome","きちじょうじほんちょう4ちょうめ",35.7076261,139.5723843,neighbourhood,"吉祥寺本町","","{""is_in"":""吉祥寺本町"",""is_in:city"":""武蔵野市"",""name"":""吉祥寺本町四丁目"",""name:en"":""Kichijoji-honcho 4-chome"",""name:ja"":""吉祥寺本町四丁目"",""name:ja-Hira"":""きちじょうじほんちょう4ちょうめ"",""name:ja_kana"":""4ちょうめ"",""name:ja_rm"":""4 chome"",""place"":""neighbourhood""}"
1825364980,"吉祥寺東町一丁目","Kichijoji-higashicho 1-chome","きちじょうじひがしちょう1ちょうめ",35.7066421,139.5839705,neighbourhood,"","","{""name"":""吉祥寺東町一丁目"",""name:en"":""Kichijoji-higashicho 1-chome"",""name:ja"":""吉祥寺東町一丁目"",""name:ja-Hira"":""きちじょうじひがしちょう1ちょうめ"",""place"":""neighbourhood""}"
1827241721,"江古田二丁目","Egota 2-chome","えごた2ちょうめ",35.7256889,139.6669134,neighbourhood,"江古田 (Egota)","","{""is_in"":""江古田 (Egota)"",""name"":""江古田二丁目"",""name:en"":""Egota 2-chome"",""name:ja"":""江古田二丁目"",""name:ja-Hira"":""えごた2ちょうめ"",""place"":""neighbourhood""}"
1827241724,"江古田三丁目","Egota 3-chome","えごた3ちょうめ",35.7284981,139.6661016,neighbourhood,"江古田 (Egota)","","{""is_in"":""江古田 (Egota)"",""name"":""江古田三丁目"",""name:en"":""Egota 3-chome"",""name:ja"":""江古田三丁目"",""name:ja-Hira"":""えごた3ちょうめ"",""place"":""neighbourhood""}"
1830900650,"西久保二丁目","Nishikubo 2-chome","にしくぼ2ちょうめ",35.7096254,139.5583583,neighbourhood,"西久保 (Nishikubo)","","{""is_in"":""西久保 (Nishikubo)"",""name"":""西久保二丁目"",""name:en"":""Nishikubo 2-chome"",""name:ja"":""西久保二丁目"",""name:ja-Hira"":""にしくぼ2ちょうめ"",""place"":""neighbourhood""}"
1830900653,"西久保三丁目","Nishikubo 3-chome","にしくぼ3ちょうめ",35.7115717,139.5600761,neighbourhood,"西久保 (Nishikubo)","","{""is_in"":""西久保 (Nishikubo)"",""name"":""西久保三丁目"",""name:en"":""Nishikubo 3-chome"",""name:ja"":""西久保三丁目"",""name:ja-Hira"":""にしくぼ3ちょうめ"",""place"":""neighbourhood""}"
1833150334,"八幡町二丁目","Hachimancho 2-chome","はちまんちょう2ちょうめ",35.6695789,139.4878532,neighbourhood,"","","{""is_in:city"":""府中市 (Fuchu)"",""is_in:suburb"":""八幡町 (Hachimancho)"",""name"":""八幡町二丁目"",""name:en"":""Hachimancho 2-chome"",""name:ja"":""八幡町二丁目"",""name:ja-Hira"":""はちまんちょう2ちょうめ"",""name:ja_kana"":""はちまんちょう2ちょうめ"",""name:ja_rm"":""Hachimancho 2 chome"",""place"":""neighbourhood""}"
1833150340,"八幡町三丁目","Hachimancho 3-chome","はちまんちょう3ちょうめ",35.6676064,139.4910247,neighbourhood,"","","{""is_in:city"":""府中市 (Fuchu)"",""is_in:suburb"":""八幡町 (Hachimancho)"",""name"":""八幡町三丁目"",""name:en"":""Hachimancho 3-chome"",""name:ja"":""八幡町三丁目"",""name:ja-Hira"":""はちまんちょう3ちょうめ"",""name:ja_kana"":""3ちょうめ"",""name:ja_rm"":""3 chome"",""place"":""neighbourhood""}"
1833176200,"東恋ケ窪二丁目","Higashikoigakubo 2-chome","ひがしこいがくぼ2ちょうめ",35.7082047,139.4758123,neighbourhood,"","","{""is_in:city"":""国分寺市 (Kokubunji)"",""is_in:suburb"":""東恋ケ窪 (Higashi Koigakubo)"",""name"":""東恋ケ窪二丁目"",""name:en"":""Higashikoigakubo 2-chome"",""name:ja"":""東恋ケ窪二丁目"",""name:ja-Hira"":""ひがしこいがくぼ2ちょうめ"",""name:ja_kana"":""2ちょうめ"",""name:ja_rm"":""2 chome"",""place"":""neighbourhood""}"
1833176214,"東恋ケ窪四丁目","Higashikoigakubo 4-chome","ひがしこいがくぼ4ちょうめ",35.7089621,139.4696867,neighbourhood,"","","{""is_in:city"":""国分寺市 (Kokubunji)"",""is_in:suburb"":""東恋ケ窪 (Higashi Koigakubo)"",""name"":""東恋ケ窪四丁目"",""name:en"":""Higashikoigakubo 4-chome"",""name:ja"":""東恋ケ窪四丁目"",""name:ja-Hira"":""ひがしこいがくぼ4ちょうめ"",""name:ja_kana"":""4ちょうめ"",""name:ja_rm"":""4 chome"",""place"":""neighbourhood""}"
1833196514,"本多一丁目","Honda 1-chome","ほんだ1ちょうめ",35.7042798,139.4834452,neighbourhood,"","","{""is_in:city"":""国分寺市 (Kokubunji)"",""is_in:suburb"":""本多 (Honda)"",""name"":""本多一丁目"",""name:en"":""Honda 1-chome"",""name:ja"":""本多一丁目"",""name:ja-Hira"":""ほんだ1ちょうめ"",""name:ja_kana"":""1ちょうめ"",""name:ja_rm"":""1 chome"",""place"":""neighbourhood""}"
1833196520,"本多二丁目","Honda 2-chome","ほんだ2ちょうめ",35.7047783,139.4810137,neighbourhood,"","","{""is_in:city"":""国分寺市 (Kokubunji)"",""is_in:suburb"":""本多 (Honda)"",""name"":""本多二丁目"",""name:en"":""Honda 2-chome"",""name:ja"":""本多二丁目"",""name:ja-Hira"":""ほんだ2ちょうめ"",""name:ja_rm"":""Honda 2 chome"",""place"":""neighbourhood""}"
1842606724,"花小金井一丁目","Hanakoganei 1-chome","はなこがねい1ちょうめ",35.7276896,139.5144039,neighbourhood,"","","{""is_in:city"":""小平市 (Kodaira)"",""is_in:district"":""花小金井 (Hanakoganei)"",""name"":""花小金井一丁目"",""name:en"":""Hanakoganei 1-chome"",""name:ja"":""花小金井一丁目"",""name:ja-Hira"":""はなこがねい1ちょうめ"",""name:ja_rm"":""1 chome"",""place"":""neighbourhood""}"
1842606732,"花小金井二丁目","Hanakoganei 2-chome","はなこがねい2ちょうめ",35.7324232,139.5158628,neighbourhood,"","","{""is_in:city"":""小平市 (Kodaira)"",""is_in:district"":""花小金井 (Hanakoganei)"",""name"":""花小金井二丁目"",""name:en"":""Hanakoganei 2-chome"",""name:ja"":""花小金井二丁目"",""name:ja-Hira"":""はなこがねい2ちょうめ"",""name:ja_rm"":""2 chome"",""place"":""neighbourhood""}"
1862991888,"境一丁目","Sakai 1-chome","さかい1ちょうめ",35.7039878,139.5471348,neighbourhood,"境 (Sakai)","","{""is_in"":""境 (Sakai)"",""is_in:city"":""武蔵野市 (Musashino)"",""name"":""境一丁目"",""name:en"":""Sakai 1-chome"",""name:ja"":""境一丁目"",""name:ja-Hira"":""さかい1ちょうめ"",""name:ja_rm"":""Sakai 1-chome"",""place"":""neighbourhood""}"
1862991889,"境二丁目","Sakai 2-chome","さかい2ちょうめ",35.7043789,139.5412104,neighbourhood,"境","","{""is_in"":""境"",""is_in:city"":""武蔵野市"",""name"":""境二丁目"",""name:en"":""Sakai 2-chome"",""name:ja"":""境二丁目"",""name:ja-Hira"":""さかい2ちょうめ"",""place"":""neighbourhood""}"
1883521849,"桜堤一丁目","Sakurazutsumi 1-chome","さくらづつみ1ちょうめ",35.7089707,139.5357795,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""name"":""桜堤一丁目"",""name:en"":""Sakurazutsumi 1-chome"",""name:ja"":""桜堤一丁目"",""name:ja-Hira"":""さくらづつみ1ちょうめ"",""place"":""neighbourhood""}"
1883521850,"関野町1","","1ちょうめ",35.7130035,139.5244261,neighbourhood,"","","{""is_in:city"":""小金井市"",""is_in:suburb"":""関野町"",""name"":""関野町1"",""name:ja"":""一丁目"",""name:ja_kana"":""1ちょうめ"",""name:ja_rm"":""1-chome"",""place"":""neighbourhood""}"
1883521851,"桜堤3","","3ちょうめ",35.712872,139.5289146,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""is_in:suburb"":""桜堤"",""name"":""桜堤3"",""name:ja"":""三丁目"",""name:ja_kana"":""3ちょうめ"",""name:ja_rm"":""3-chome"",""place"":""neighbourhood""}"
1883521852,"境五丁目","Sakai 5-chome","さかい5ちょうめ",35.7045628,139.5353092,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""is_in:suburb"":""境"",""name"":""境五丁目"",""name:en"":""Sakai 5-chome"",""name:ja"":""境五丁目"",""name:ja-Hira"":""さかい5ちょうめ"",""place"":""neighbourhood""}"
1891354390,"吉祥寺北町一丁目","Kichijoji-kitamachi 1-chome","きちじょうじきたまち1ちょうめ",35.7102568,139.5778444,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""is_in:suburb"":""吉祥寺北町"",""name"":""吉祥寺北町一丁目"",""name:en"":""Kichijoji-kitamachi 1-chome"",""name:ja"":""吉祥寺北町一丁目"",""name:ja-Hira"":""きちじょうじきたまち1ちょうめ"",""place"":""neighbourhood""}"
1891354395,"吉祥寺東町二丁目","Kichijoji-higashicho 2-chome","きちじょうじひがしちょう2ちょうめ",35.7110907,139.5846793,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""is_in:suburb"":""吉祥寺東町"",""name"":""吉祥寺東町二丁目"",""name:en"":""Kichijoji-higashicho 2-chome"",""name:ja"":""吉祥寺東町二丁目"",""name:ja-Hira"":""きちじょうじひがしちょう2ちょうめ"",""place"":""neighbourhood""}"
1891354400,"吉祥寺北町二丁目","Kichijoji-kitamachi 2-chome","きちじょうじきたまち2ちょうめ",35.713786,139.5793816,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""is_in:suburb"":""吉祥寺北町"",""name"":""吉祥寺北町二丁目"",""name:en"":""Kichijoji-kitamachi 2-chome"",""name:ja"":""吉祥寺北町二丁目"",""name:ja-Hira"":""きちじょうじきたまち2ちょうめ"",""place"":""neighbourhood""}"
1950972660,"向台町二丁目","Mukodaicho 2-chome","むこうだいちょう2ちょうめ",35.7192369,139.5412761,neighbourhood,"向台町 (Mukodaicho)","","{""is_in"":""向台町 (Mukodaicho)"",""name"":""向台町二丁目"",""name:en"":""Mukodaicho 2-chome"",""name:ja"":""向台町二丁目"",""name:ja-Hira"":""むこうだいちょう2ちょうめ"",""name:ja_kana"":""むこうだいちょうにちょうめ"",""place"":""neighbourhood""}"
1950972679,"南町四丁目","Minamicho 4-chome","みなみちょう4ちょうめ",35.7247349,139.5402491,neighbourhood,"","","{""addr:quarter"":""南町"",""addr:quarter:ja"":""南町"",""is_in:quarter"":""南町"",""is_in:quarter:ja"":""南町"",""name"":""南町四丁目"",""name:en"":""Minamicho 4-chome"",""name:ja"":""南町四丁目"",""name:ja-Hira"":""みなみちょう4ちょうめ"",""place"":""neighbourhood"",""ref"":""4""}"
1976490524,"中町三丁目","Nakacho 3-chome","なかちょう3ちょうめ",35.7096606,139.5663856,neighbourhood,"","","{""is_in:city"":""武蔵野市"",""name"":""中町三丁目"",""name:en"":""Nakacho 3-chome"",""name:ja"":""中町三丁目"",""name:ja-Hira"":""なかちょう3ちょうめ"",""place"":""neighbourhood""}"
1978961425,"小峰台","Kominedai","こみねだい",35.7198147,139.2341269,neighbourhood,"","","{""name"":""小峰台"",""name:en"":""Kominedai"",""name:ja"":""小峰台"",""name:ja-Hira"":""こみねだい"",""place"":""neighbourhood"",""source"":""GSI/KIBAN Block""}"
2000550264,"牛浜","Ushihama","うしはま",35.7347908,139.3342731,neighbourhood,"","","{""name"":""牛浜"",""name:en"":""Ushihama"",""name:ja"":""牛浜"",""name:ja-Hira"":""うしはま"",""name:ja_rm"":""Ushihama"",""place"":""neighbourhood""}"
2000550268,"熊川","Kumagawa","くまがわ",35.7222012,139.3375935,neighbourhood,"","","{""name"":""熊川"",""name:en"":""Kumagawa"",""name:ja"":""熊川"",""name:ja-Hira"":""くまがわ"",""name:ja_rm"":""Kumagawa"",""official_name"":""大字熊川"",""place"":""neighbourhood""}"
2000550271,"本町","Honcho","ほんちょう",35.7400338,139.3282328,neighbourhood,"","","{""name"":""本町"",""name:en"":""Honcho"",""name:ja"":""本町"",""name:ja-Hira"":""ほんちょう"",""name:ja_rm"":""Honcho"",""place"":""neighbourhood""}"
2000550272,"大字熊川二宮","Kumagawa-ninomiya","くまがわにのみや",35.7332184,139.3389762,neighbourhood,"","","{""name"":""大字熊川二宮"",""name:en"":""Kumagawa-ninomiya"",""name:ja"":""大字熊川二宮"",""name:ja-Hira"":""くまがわにのみや"",""name:ja_rm"":""Kumagawa Ninomiya"",""official_name"":""大字熊川二宮"",""place"":""neighbourhood""}"
2000550274,"東町","Higashicho","ひがしちょう",35.7441387,139.3273514,neighbourhood,"","","{""name"":""東町"",""name:en"":""Higashicho"",""name:ja"":""東町"",""name:ja-Hira"":""ひがしちょう"",""place"":""neighbourhood""}"
2000550277,"志茂","Shimo","しも",35.7365796,139.3293138,neighbourhood,"","","{""name"":""志茂"",""name:en"":""Shimo"",""name:ja"":""志茂"",""name:ja-Hira"":""しも"",""place"":""neighbourhood""}"
2000550280,"福生","Fussa","ふっさ",35.7410679,139.3215219,neighbourhood,"","","{""name"":""福生"",""name:en"":""Fussa"",""name:ja"":""福生"",""name:ja-Hira"":""ふっさ"",""name:ja_rm"":""Fussa"",""official_name"":""大字福生"",""place"":""neighbourhood""}"
2031886260,"関前二丁目","Sekimae 2-chome","せきまえ2ちょうめ",35.7110728,139.551163,neighbourhood,"関前 (Sekimae)","","{""is_in"":""関前 (Sekimae)"",""is_in:city"":""武蔵野市"",""name"":""関前二丁目"",""name:en"":""Sekimae 2-chome"",""name:ja"":""関前二丁目"",""name:ja-Hira"":""せきまえ2ちょうめ"",""place"":""neighbourhood""}"
2031886269,"関前四丁目","Sekimae 4-chome","せきまえ4ちょうめ",35.7140625,139.5462792,neighbourhood,"関前 (Sekimae)","","{""is_in"":""関前 (Sekimae)"",""is_in:city"":""武蔵野市"",""name"":""関前四丁目"",""name:en"":""Sekimae 4-chome"",""name:ja"":""関前四丁目"",""name:ja-Hira"":""せきまえ4ちょうめ"",""place"":""neighbourhood""}"
2033442290,"上川原町一丁目","Jogawaracho 1-chome","じょうがわらちょう1ちょうめ",35.7071458,139.3623973,neighbourhood,"","","{""name"":""上川原町一丁目"",""name:en"":""Jogawaracho 1-chome"",""name:ja"":""上川原町一丁目"",""name:ja-Hira"":""じょうがわらちょう1ちょうめ"",""place"":""neighbourhood""}"
2033510943,"宮沢町","Miyazawacho","みやざわちょう",35.7134051,139.3720415,neighbourhood,"","","{""name"":""宮沢町"",""name:en"":""Miyazawacho"",""name:ja"":""宮沢町"",""name:ja-Hira"":""みやざわちょう"",""name:ja_kana"":""みやざわちょう"",""name:ja_rm"":""Miyazawacho"",""place"":""neighbourhood""}"
2033510984,"代官山一丁目","1tyoume Daikannyama","だいかんやまいっちょうめ",35.7195837,139.3600595,neighbourhood,"","","{""name"":""代官山一丁目"",""name:en"":""1tyoume Daikannyama"",""name:es"":""1tyoume Daikannyama"",""name:ja"":""代官山一丁目"",""name:ja-Hira"":""だいかんやまいっちょうめ"",""name:ja_rm"":""Haijimacho"",""note"":""2024年10月地名変更"",""place"":""neighbourhood""}"
2033510990,"中神町","Nakagamicho","なかがみちょう",35.711499,139.3767214,neighbourhood,"","","{""name"":""中神町"",""name:en"":""Nakagamicho"",""name:ja"":""中神町"",""name:ja-Hira"":""なかがみちょう"",""name:ja_kana"":""なかがみちょう"",""name:ja_rm"":""Nakagamicho"",""place"":""neighbourhood""}"
2035771010,"大神町","Ogamicho","おおがみちょう",35.7159838,139.3722962,neighbourhood,"","","{""name"":""大神町"",""name:en"":""Ogamicho"",""name:ja"":""大神町"",""name:ja-Hira"":""おおがみちょう"",""name:ja_kana"":""おおがみちょう"",""name:ja_rm"":""Ogamicho"",""place"":""neighbourhood""}"
2035771021,"築地町","Tsuijicho","ついじちょう",35.7084179,139.3803996,neighbourhood,"","","{""name"":""築地町"",""name:en"":""Tsuijicho"",""name:ja"":""築地町"",""name:ja-Hira"":""ついじちょう"",""name:ja_kana"":""ついじちょう"",""name:ja_rm"":""Tsuijicho"",""place"":""neighbourhood""}"
2037517334,"緑町","Midoricho","みどりちょう",35.7074626,139.4044158,neighbourhood,"","","{""name"":""緑町"",""name:en"":""Midoricho"",""name:ja"":""緑町"",""name:ja-Hira"":""みどりちょう"",""name:ja_kana"":""みどりちょう"",""name:ja_rm"":""Midoricho"",""place"":""neighbourhood""}"
2037517339,"泉町","Izumicho","いずみちょう",35.7158865,139.4043204,neighbourhood,"","","{""name"":""泉町"",""name:en"":""Izumicho"",""name:ja"":""泉町"",""name:ja-Hira"":""いずみちょう"",""name:ja_kana"":""いずみちょう"",""name:ja_rm"":""Izumicho"",""place"":""neighbourhood""}"
2037517347,"中島町","Nakajimacho","なかじまちょう",35.7298612,139.4321681,neighbourhood,"","","{""name"":""中島町"",""name:en"":""Nakajimacho"",""name:ja"":""中島町"",""name:ja-Hira"":""なかじまちょう"",""name:ja_kana"":""なかじまちょう"",""name:ja_rm"":""Nakajimacho"",""place"":""neighbourhood""}"
2043789549,"下連雀3","","3ちょうめ",35.7015299,139.5594598,neighbourhood,"下連雀","","{""is_in"":""下連雀"",""is_in:city"":""三鷹市"",""name"":""下連雀3"",""name:ja"":""三丁目"",""name:ja_kana"":""3ちょうめ"",""name:ja_rm"":""3 chome"",""place"":""neighbourhood""}"
2043789557,"下連雀四丁目","Shimorenjaku 4-chome","しもれんじゃく4ちょうめ",35.6949029,139.5622129,neighbourhood,"下連雀","","{""is_in"":""下連雀"",""is_in:city"":""三鷹市"",""name"":""下連雀四丁目"",""name:en"":""Shimorenjaku 4-chome"",""name:ja"":""下連雀四丁目"",""name:ja-Hira"":""しもれんじゃく4ちょうめ"",""name:ja_kana"":""4ちょうめ"",""name:ja_rm"":""4 chome"",""place"":""neighbourhood""}"
2088086008,"南青山六丁目","Minami-Aoyama 6","みなみあおやまろくちょうめ",35.6607745,139.7165651,neighbourhood,"","","{""name"":""南青山六丁目"",""name:en"":""Minami-Aoyama 6"",""name:es"":""6-chome"",""name:fr"":""Minami-Aoyama 6"",""name:ja"":""南青山六丁目"",""name:ja-Hira"":""みなみあおやまろくちょうめ"",""name:ja-Latn"":""Minami-Aoyama 6-chōme"",""name:ko"":""미나미아오야마6초메"",""place"":""neighbourhood""}"
2115185745,"元町一丁目","Motomachi 1-chome","もとまち1ちょうめ",34.7529829,139.3541223,neighbourhood,"","","{""name"":""元町一丁目"",""name:en"":""Motomachi 1-chome"",""name:ja"":""元町一丁目"",""name:ja-Hira"":""もとまち1ちょうめ"",""place"":""neighbourhood"",""source"":""GSI/KIBAN 2500"",""source_ref"":""http://wiki.osm/wiki/GSI_KIBAN""}"
2115185746,"元町三丁目","Motomachi 3-chome","もとまち3ちょうめ",34.7472146,139.3585178,neighbourhood,"","","{""name"":""元町三丁目"",""name:en"":""Motomachi 3-chome"",""name:ja"":""元町三丁目"",""name:ja-Hira"":""もとまち3ちょうめ"",""place"":""neighbourhood"",""source"":""GSI/KIBAN 2500"",""source_ref"":""http://wiki.osm/wiki/GSI_KIBAN""}"
2115185747,"元町二丁目","Motomachi 2-chome","もとまち2ちょうめ",34.7472761,139.3548047,neighbourhood,"","","{""name"":""元町二丁目"",""name:en"":""Motomachi 2-chome"",""name:ja"":""元町二丁目"",""name:ja-Hira"":""もとまち2ちょうめ"",""place"":""neighbourhood"",""source"":""GSI/KIBAN 2500"",""source_ref"":""http://wiki.osm/wiki/GSI_KIBAN""}"
2115185748,"元町四丁目","Motomachi 4-chome","もとまち4ちょうめ",34.7530792,139.3578646,neighbourhood,"","","{""name"":""元町四丁目"",""name:en"":""Motomachi 4-chome"",""name:ja"":""元町四丁目"",""name:ja-Hira"":""もとまち4ちょうめ"",""place"":""neighbourhood"",""source"":""GSI/KIBAN 2500"",""source_ref"":""http://wiki.osm/wiki/GSI_KIBAN""}"
2121099765,"宇田川町","Udagawacho","うだがわちょう",35.6620752,139.6974957,neighbourhood,"","","{""name"":""宇田川町"",""name:en"":""Udagawacho"",""name:es"":""Udagawacho"",""name:ja"":""宇田川町"",""name:ja-Hira"":""うだがわちょう"",""name:ja_rm"":""Udagawacho"",""name:ko"":""우다가와초"",""name:ru"":""Удагаватё"",""place"":""neighbourhood"",""wikidata"":""Q10946241"",""wikimedia_commons"":""Category:Udagawa-chō"",""wikipedia"":""ja:宇田川町""}"
2178275150,"吉祥寺北町四丁目","Kichijoji-kitamachi 4-chome","きちじょうじきたまち4ちょうめ",35.7138691,139.5672651,neighbourhood,"吉祥寺北町","","{""is_in"":""吉祥寺北町"",""name"":""吉祥寺北町四丁目"",""name:en"":""Kichijoji-kitamachi 4-chome"",""name:ja"":""吉祥寺北町四丁目"",""name:ja-Hira"":""きちじょうじきたまち4ちょうめ"",""place"":""neighbourhood""}"
